date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
0.0,Russia,Austria,0,1,UEFA Euro qualification,Moscow,Russia,False
0.0,Slovakia,North Macedonia,2,1,UEFA Euro qualification,Žilina,Slovakia,False
0.0,Slovenia,England,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False
0.0,Sudan,Sierra Leone,1,0,African Cup of Nations qualification,Khartoum,Sudan,False
0.0,Sweden,Montenegro,3,1,UEFA Euro qualification,Solna,Sweden,False
0.0,Togo,Liberia,2,1,African Cup of Nations qualification,Lomé,Togo,False
0.0,Ukraine,Luxembourg,3,0,UEFA Euro qualification,L'viv,Ukraine,False
0.0,Chile,Mexico,3,3,Copa América,Santiago,Chile,False
0.0,Ecuador,Bolivia,2,3,Copa América,Valparaíso,Chile,True
0.0,Morocco,Tunisia,1,1,African Nations Championship,Casablanca,Morocco,False
0.0,Argentina,Uruguay,1,0,Copa América,La Serena,Chile,True
0.0,Bangladesh,Tajikistan,1,1,FIFA World Cup qualification,Dhaka,Bangladesh,False
0.0,Bhutan,China PR,0,6,FIFA World Cup qualification,Thimphu,Bhutan,False
0.0,Burma,South Korea,0,2,FIFA World Cup qualification,Bangkok,Thailand,True
0.0,Cambodia,Afghanistan,0,1,FIFA World Cup qualification,Phnom Penh,Cambodia,False
0.0,East Timor,United Arab Emirates,0,3,FIFA World Cup qualification,Shah Alam,Malaysia,True
0.0,Grenada,Puerto Rico,2,0,FIFA World Cup qualification,St. George's,Grenada,False
0.0,Guam,India,2,1,FIFA World Cup qualification,Dededo,Guam,False
0.0,Hong Kong,Maldives,2,0,FIFA World Cup qualification,Kowloon,Hong Kong,False
0.0,Italy,Portugal,0,1,Friendly,Geneva,Switzerland,True
0.0,Japan,Singapore,0,0,FIFA World Cup qualification,Saitama,Japan,False
0.0,Jordan,Trinidad and Tobago,3,0,Friendly,Irbid,Jordan,False
0.0,North Korea,Uzbekistan,4,2,FIFA World Cup qualification,P'yŏngyang,North Korea,False
0.0,Kyrgyzstan,Australia,1,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
0.0,Laos,Lebanon,0,2,FIFA World Cup qualification,Vientiane,Laos,False
0.0,Malaysia,Palestine,0,6,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
0.0,Paraguay,Jamaica,1,0,Copa América,Antofagasta,Chile,True
0.0,Poland,Greece,0,0,Friendly,Gdańsk,Poland,False
0.0,South Africa,Angola,2,1,Friendly,Cape Town,South Africa,False
0.0,Suriname,Nicaragua,1,3,FIFA World Cup qualification,Paramaribo,Suriname,False
0.0,Turkmenistan,Iran,1,1,FIFA World Cup qualification,Daşoguz,Turkmenistan,False
0.0,Yemen,Philippines,0,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,Brazil,Colombia,0,1,Copa América,Santiago,Chile,True
0.0,Székely Land,County of Nice,2,3,CONIFA European Football Cup,Debrecen,Hungary,False
0.0,Padania,Romani people,3,2,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Peru,Venezuela,1,0,Copa América,Valparaíso,Chile,True
0.0,Székely Land,Felvidék,1,3,CONIFA European Football Cup,Debrecen,Hungary,False
0.0,Romani people,Ellan Vannin,1,3,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Chile,Bolivia,5,0,Copa América,Santiago,Chile,False
0.0,Mexico,Ecuador,1,2,Copa América,Rancagua,Chile,True
0.0,Felvidék,County of Nice,1,4,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Padania,Ellan Vannin,1,0,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Székely Land,Romani people,2,4,CONIFA European Football Cup,Debrecen,Hungary,False
0.0,Argentina,Jamaica,1,0,Copa América,Viña del Mar,Chile,True
0.0,Mozambique,Seychelles,5,1,African Nations Championship,Beira,Mozambique,False
0.0,Senegal,Gambia,3,1,African Nations Championship,Dakar,Senegal,False
0.0,South Africa,Mauritius,3,0,African Nations Championship,Johannesburg,South Africa,False
0.0,Tanzania,Uganda,0,3,African Nations Championship,Zanzibar,Tanzania,False
0.0,Uruguay,Paraguay,1,1,Copa América,La Serena,Chile,True
0.0,County of Nice,Ellan Vannin,3,1,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Padania,Felvidék,5,0,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Brazil,Venezuela,2,1,Copa América,Santiago,Chile,True
0.0,Colombia,Peru,0,0,Copa América,Temuco,Chile,True
0.0,Djibouti,Burundi,1,2,African Nations Championship,Djibouti,Djibouti,False
0.0,Ethiopia,Kenya,2,0,African Nations Championship,Bahir Dar,Ethiopia,False
0.0,Lesotho,Botswana,0,0,African Nations Championship,Maseru,Lesotho,False
0.0,Mauritania,Sierra Leone,2,1,African Nations Championship,Nouakchott,Mauritania,False
0.0,Morocco,Libya,3,0,African Nations Championship,Casablanca,Morocco,False
0.0,Namibia,Zambia,2,1,African Nations Championship,Windhoek,Namibia,False
0.0,Eswatini,Angola,2,2,African Nations Championship,Lobamba,Eswatini,False
0.0,Zimbabwe,Comoros,2,0,African Nations Championship,Harare,Zimbabwe,False
0.0,Ellan Vannin,Felvidék,1,1,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,County of Nice,Padania,1,4,CONIFA European Football Cup,Debrecen,Hungary,True
0.0,Guinea,Liberia,3,1,African Nations Championship,Bamako,Mali,True
0.0,Chile,Uruguay,1,0,Copa América,Santiago,Chile,False
0.0,Bolivia,Peru,1,3,Copa América,Temuco,Chile,True
0.0,Argentina,Colombia,0,0,Copa América,Viña del Mar,Chile,True
0.0,Brazil,Paraguay,1,1,Copa América,Concepción,Chile,True
0.0,Mexico,Costa Rica,2,2,Friendly,Orlando,United States,True
0.0,Greenland,Menorca,2,2,Island Games,Grouville,Jersey,True
0.0,Saare County,Åland Islands,1,2,Island Games,Grouville,Jersey,True
0.0,Gibraltar,Gotland,2,1,Island Games,St. Peter,Jersey,True
0.0,Ynys Môn,Guernsey,2,5,Island Games,St. Peter,Jersey,True
0.0,Falkland Islands,Hitra,2,1,Island Games,St. John,Jersey,True
0.0,Shetland,Isle of Wight,0,0,Island Games,St. Lawrence,Jersey,True
0.0,Western Isles,Isle of Man,0,9,Island Games,St. Lawrence,Jersey,True
0.0,Jersey,Alderney,6,0,Island Games,St. Helier,Jersey,False
0.0,Chile,Peru,2,1,Copa América,Santiago,Chile,False
0.0,Isle of Man,Alderney,7,0,Island Games,St. Ouen,Jersey,True
0.0,Jersey,Western Isles,3,0,Island Games,St. Helier,Jersey,False
0.0,Åland Islands,Greenland,0,2,Island Games,St. Clement,Jersey,True
0.0,Menorca,Saare County,3,0,Island Games,St. Clement,Jersey,True
0.0,Guernsey,Gotland,3,0,Island Games,St. Brelade,Jersey,True
0.0,Gibraltar,Ynys Môn,1,1,Island Games,St. Helier,Jersey,True
0.0,Isle of Wight,Falkland Islands,3,0,Island Games,St. Ouen,Jersey,True
0.0,Hitra,Shetland,1,4,Island Games,St. Brelade,Jersey,True
0.0,Argentina,Paraguay,6,1,Copa América,Concepción,Chile,True
0.0,Åland Islands,Menorca,1,3,Island Games,St. Clement,Jersey,True
0.0,Greenland,Saare County,2,1,Island Games,Grouville,Jersey,True
0.0,Gotland,Ynys Môn,2,3,Island Games,St. Peter,Jersey,True
0.0,Gibraltar,Guernsey,0,4,Island Games,St. Helier,Jersey,True
0.0,Isle of Wight,Hitra,3,1,Island Games,St. Lawrence,Jersey,True
0.0,Falkland Islands,Shetland,0,5,Island Games,St. Peter,Jersey,True
0.0,Jersey,Isle of Man,1,2,Island Games,St. John,Jersey,False
0.0,Alderney,Western Isles,2,3,Island Games,St. Peter,Jersey,True
0.0,Honduras,Mexico,0,0,Friendly,Houston,United States,True
0.0,Hitra,Alderney,5,1,Island Games,St. Ouen,Jersey,True
0.0,Gotland,Saare County,2,3,Island Games,St. Ouen,Jersey,True
0.0,Falkland Islands,Western Isles,1,2,Island Games,St. Brelade,Jersey,True
0.0,Gibraltar,Åland Islands,0,0,Island Games,St. Brelade,Jersey,True
0.0,Jersey,Ynys Môn,1,0,Island Games,St. Clement,Jersey,False
0.0,Isle of Wight,Greenland,1,2,Island Games,St. Clement,Jersey,True
0.0,Menorca,Guernsey,1,2,Island Games,St. Helier,Jersey,True
0.0,Shetland,Isle of Man,1,3,Island Games,St. Helier,Jersey,True
0.0,Peru,Paraguay,2,0,Copa América,Concepción,Chile,True
0.0,Menorca,Shetland,1,0,Island Games,St. Peter,Jersey,True
0.0,Guernsey,Isle of Man,3,0,Island Games,St. Helier,Jersey,True
0.0,Angola,Eswatini,2,0,African Nations Championship,Luanda,Angola,False
0.0,Chile,Argentina,0,0,Copa América,Santiago,Chile,False
0.0,Zambia,Namibia,2,1,African Nations Championship,Lusaka,Zambia,False
0.0,Malawi,Uganda,1,0,Friendly,Blantyre,Malawi,False
0.0,Panama,Haiti,1,1,Gold Cup,Frisco,United States,True
0.0,United States,Honduras,2,1,Gold Cup,Frisco,United States,False
0.0,Costa Rica,Jamaica,2,2,Gold Cup,Carson,United States,True
0.0,El Salvador,Canada,0,0,Gold Cup,Carson,United States,True
0.0,Mexico,Cuba,6,0,Gold Cup,Chicago,United States,True
0.0,Trinidad and Tobago,Guatemala,3,1,Gold Cup,Chicago,United States,True
0.0,Honduras,Panama,1,1,Gold Cup,Foxborough,United States,True
0.0,United States,Haiti,1,0,Gold Cup,Foxborough,United States,False
0.0,Costa Rica,El Salvador,1,1,Gold Cup,Houston,United States,True
0.0,Jamaica,Canada,1,0,Gold Cup,Houston,United States,True
0.0,Guatemala,Mexico,0,0,Gold Cup,Glendale,United States,True
0.0,Trinidad and Tobago,Cuba,2,0,Gold Cup,Glendale,United States,True
0.0,Honduras,Haiti,0,1,Gold Cup,Kansas City,United States,True
0.0,United States,Panama,1,1,Gold Cup,Kansas City,United States,False
0.0,Canada,Costa Rica,0,0,Gold Cup,Toronto,Canada,False
0.0,Jamaica,El Salvador,1,0,Gold Cup,Toronto,Canada,True
0.0,Guatemala,Cuba,0,1,Gold Cup,Charlotte,United States,True
0.0,Trinidad and Tobago,Mexico,4,4,Gold Cup,Charlotte,United States,True
0.0,Haiti,Jamaica,0,1,Gold Cup,Baltimore,United States,True
0.0,United States,Cuba,6,0,Gold Cup,Baltimore,United States,False
0.0,Mexico,Costa Rica,1,0,Gold Cup,East Rutherford,United States,True
0.0,Trinidad and Tobago,Panama,1,1,Gold Cup,East Rutherford,United States,True
0.0,Panama,Mexico,1,2,Gold Cup,Atlanta,United States,True
0.0,United States,Jamaica,1,2,Gold Cup,Atlanta,United States,False
0.0,United States,Panama,1,1,Gold Cup,Chester,United States,False
0.0,Jamaica,Mexico,1,3,Gold Cup,Philadelphia,United States,True
0.0,China PR,South Korea,0,2,EAFF Championship,Wuhan,China PR,False
0.0,North Korea,Japan,2,1,EAFF Championship,Wuhan,China PR,True
0.0,China PR,North Korea,2,0,EAFF Championship,Wuhan,China PR,False
0.0,Japan,South Korea,1,1,EAFF Championship,Wuhan,China PR,True
0.0,China PR,Japan,1,1,EAFF Championship,Wuhan,China PR,False
0.0,South Korea,North Korea,0,0,EAFF Championship,Wuhan,China PR,True
0.0,Fiji,Tonga,5,0,Friendly,Ba,Fiji,False
0.0,Cambodia,Bhutan,2,0,Friendly,Phnom Penh,Cambodia,False
0.0,Lebanon,Iraq,2,3,Friendly,Sidon,Lebanon,False
0.0,Fiji,American Samoa,6,0,Friendly,Nadi,Fiji,False
0.0,Oman,Yemen,1,0,Friendly,Seeb,Oman,False
0.0,Qatar,Singapore,4,0,Friendly,Doha,Qatar,False
0.0,Rwanda,Ethiopia,3,1,Friendly,Kigali,Rwanda,False
0.0,Tanzania,Libya,1,2,Friendly,Kertepe,Turkey,True
0.0,United Arab Emirates,Burma,1,0,Friendly,Abu Dhabi,United Arab Emirates,False
0.0,Laos,Cambodia,2,1,Friendly,Bangkok,Thailand,True
0.0,Malaysia,Bangladesh,0,0,Friendly,Shah Alam,Malaysia,False
0.0,Niger,Burkina Faso,0,0,Friendly,Niamey,Niger,False
0.0,India,Nepal,0,0,Friendly,Pune,India,False
0.0,Lebanon,Palestine,0,0,Friendly,Sidon,Lebanon,False
0.0,Samoa,American Samoa,3,2,Oceania Nations Cup qualification,‘Atele,Tonga,True
0.0,Tonga,Cook Islands,0,3,Oceania Nations Cup qualification,‘Atele,Tonga,False
0.0,Congo,Ghana,2,3,Friendly,Brazzaville,Congo,False
0.0,Cook Islands,Samoa,1,0,Oceania Nations Cup qualification,‘Atele,Tonga,True
0.0,Tonga,American Samoa,1,2,Oceania Nations Cup qualification,‘Atele,Tonga,False
0.0,Australia,Bangladesh,5,0,FIFA World Cup qualification,Perth,Australia,False
0.0,Azerbaijan,Croatia,0,0,UEFA Euro qualification,Baku,Azerbaijan,False
0.0,Bahrain,North Korea,0,1,FIFA World Cup qualification,Riffa,Bahrain,False
0.0,Belgium,Bosnia and Herzegovina,3,1,UEFA Euro qualification,Brussels,Belgium,False
0.0,Bulgaria,Norway,0,1,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,China PR,Hong Kong,0,0,FIFA World Cup qualification,Shenzhen,China PR,False
0.0,Cyprus,Wales,0,1,UEFA Euro qualification,Nicosia,Cyprus,False
0.0,Czech Republic,Kazakhstan,2,1,UEFA Euro qualification,Plzeň,Czech Republic,False
0.0,Iran,Guam,6,0,FIFA World Cup qualification,Teheran,Iran,False
0.0,Iraq,Chinese Taipei,5,1,FIFA World Cup qualification,Teheran,Iran,True
0.0,Israel,Andorra,4,0,UEFA Euro qualification,Haifa,Israel,False
0.0,Italy,Malta,1,0,UEFA Euro qualification,Florence,Italy,False
0.0,Japan,Cambodia,3,0,FIFA World Cup qualification,Saitama,Japan,False
0.0,Jordan,Kyrgyzstan,0,0,FIFA World Cup qualification,Irbid,Jordan,False
0.0,South Korea,Laos,8,0,FIFA World Cup qualification,Hwaseong,South Korea,False
0.0,Kuwait,Burma,9,0,FIFA World Cup qualification,Doha,Qatar,True
0.0,Netherlands,Iceland,0,1,UEFA Euro qualification,Amsterdam,Netherlands,False
0.0,Oman,Turkmenistan,3,1,FIFA World Cup qualification,Seeb,Oman,False
0.0,Philippines,Maldives,2,0,Friendly,Manila,Philippines,False
0.0,Qatar,Bhutan,15,0,FIFA World Cup qualification,Doha,Qatar,False
0.0,Saudi Arabia,East Timor,7,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
0.0,Syria,Singapore,1,0,FIFA World Cup qualification,Muscat,Oman,True
0.0,Thailand,Afghanistan,2,0,Friendly,Bangkok,Thailand,False
0.0,Turkey,Latvia,1,1,UEFA Euro qualification,Konya,Turkey,False
0.0,United Arab Emirates,Malaysia,10,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
0.0,Uzbekistan,Yemen,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
0.0,American Samoa,Cook Islands,2,0,Oceania Nations Cup qualification,‘Atele,Tonga,True
0.0,Curaçao,El Salvador,0,1,FIFA World Cup qualification,Willemstad,Curaçao,False
0.0,Denmark,Albania,0,0,UEFA Euro qualification,Copenhagen,Denmark,False
0.0,Djibouti,Togo,0,2,African Cup of Nations qualification,Djibouti,Djibouti,False
0.0,Faroe Islands,Northern Ireland,1,3,UEFA Euro qualification,Tórshavn,Faroe Islands,False
0.0,Georgia,Scotland,1,0,UEFA Euro qualification,Tbilisi,Georgia,False
0.0,Germany,Poland,3,1,UEFA Euro qualification,Frankfurt am Main,Germany,False
0.0,Gibraltar,Republic of Ireland,0,4,UEFA Euro qualification,Faro,Portugal,True
0.0,Greece,Finland,0,1,UEFA Euro qualification,Piraeus,Greece,False
0.0,Grenada,Haiti,1,3,FIFA World Cup qualification,St. George's,Grenada,False
0.0,Hungary,Romania,0,0,UEFA Euro qualification,Budapest,Hungary,False
0.0,Portugal,France,0,1,Friendly,Lisbon,Portugal,False
0.0,Serbia,Armenia,2,0,UEFA Euro qualification,Novi Sad,Serbia,False
0.0,Tonga,Samoa,0,3,Oceania Nations Cup qualification,‘Atele,Tonga,False
0.0,Venezuela,Honduras,0,3,Friendly,Puerto Ordaz,Venezuela,False
0.0,Austria,Moldova,1,0,UEFA Euro qualification,Vienna,Austria,False
0.0,Botswana,Burkina Faso,1,0,African Cup of Nations qualification,Francistown,Botswana,False
0.0,Chile,Paraguay,3,2,Friendly,Santiago,Chile,False
0.0,Comoros,Uganda,0,1,African Cup of Nations qualification,Mitsamiouli,Comoros,False
0.0,Costa Rica,Brazil,0,1,Friendly,Harrison,United States,True
0.0,Estonia,Lithuania,1,0,UEFA Euro qualification,Tallinn,Estonia,False
0.0,Gabon,Sudan,4,0,Friendly,Libreville,Gabon,False
0.0,Guinea-Bissau,Congo,2,4,African Cup of Nations qualification,Bissau,Guinea-Bissau,False
0.0,Liberia,Tunisia,1,0,African Cup of Nations qualification,Monrovia,Liberia,False
0.0,Luxembourg,North Macedonia,1,0,UEFA Euro qualification,Luxembourg,Luxembourg,False
0.0,Mauritania,South Africa,3,1,African Cup of Nations qualification,Nouakchott,Mauritania,False
0.0,Montenegro,Liechtenstein,2,0,UEFA Euro qualification,Podgorica,Montenegro,False
0.0,Namibia,Senegal,0,2,African Cup of Nations qualification,Windhoek,Namibia,False
0.0,Russia,Sweden,1,0,UEFA Euro qualification,Moscow,Russia,False
0.0,Rwanda,Ghana,0,1,African Cup of Nations qualification,Kigali,Rwanda,False
0.0,San Marino,England,0,6,UEFA Euro qualification,Serravalle,San Marino,False
0.0,São Tomé and Príncipe,Morocco,0,3,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False
0.0,Seychelles,Ethiopia,1,1,African Cup of Nations qualification,Victoria,Seychelles,False
0.0,South Sudan,Equatorial Guinea,1,0,African Cup of Nations qualification,Juba,South Sudan,False
0.0,Spain,Slovakia,2,0,UEFA Euro qualification,Oviedo,Spain,False
0.0,Switzerland,Slovenia,3,2,UEFA Euro qualification,Basel,Switzerland,False
0.0,Tanzania,Nigeria,0,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
0.0,Ukraine,Belarus,3,1,UEFA Euro qualification,L'viv,Ukraine,False
0.0,Bosnia and Herzegovina,Andorra,3,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
0.0,Central African Republic,DR Congo,2,0,African Cup of Nations qualification,Bangui,Central African Republic,False
0.0,Chad,Egypt,1,5,African Cup of Nations qualification,N'Djamena,Chad,False
0.0,Cyprus,Belgium,0,1,UEFA Euro qualification,Nicosia,Cyprus,False
0.0,Iceland,Kazakhstan,0,0,UEFA Euro qualification,Reykjavík,Iceland,False
0.0,Italy,Bulgaria,1,0,UEFA Euro qualification,Palermo,Italy,False
0.0,Latvia,Czech Republic,1,2,UEFA Euro qualification,Riga,Latvia,False
0.0,Lesotho,Algeria,1,3,African Cup of Nations qualification,Maseru,Lesotho,False
0.0,Libya,Cape Verde,1,2,African Cup of Nations qualification,Cairo,Egypt,True
0.0,Madagascar,Angola,0,0,African Cup of Nations qualification,Antananarivo,Madagascar,False
0.0,Malta,Azerbaijan,2,2,UEFA Euro qualification,Attard,Malta,False
0.0,Mauritius,Mozambique,1,0,African Cup of Nations qualification,Curepipe,Mauritius,False
0.0,Norway,Croatia,2,0,UEFA Euro qualification,Oslo,Norway,False
0.0,Sierra Leone,Ivory Coast,0,0,African Cup of Nations qualification,Port Harcourt,Nigeria,True
0.0,Eswatini,Malawi,2,2,African Cup of Nations qualification,Lobamba,Eswatini,False
0.0,Turkey,Netherlands,3,0,UEFA Euro qualification,Konya,Turkey,False
0.0,Wales,Israel,0,0,UEFA Euro qualification,Cardiff,Wales,False
0.0,Albania,Portugal,0,1,UEFA Euro qualification,Elbasan,Albania,False
0.0,Armenia,Denmark,0,0,UEFA Euro qualification,Yerevan,Armenia,False
0.0,Burma,New Zealand,1,1,Friendly,Rangoon,Burma,False
0.0,Finland,Faroe Islands,1,0,UEFA Euro qualification,Helsinki,Finland,False
0.0,France,Serbia,2,1,Friendly,Bordeaux,France,False
0.0,Republic of Ireland,Georgia,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Northern Ireland,Hungary,1,1,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Poland,Gibraltar,8,1,UEFA Euro qualification,Warsaw,Poland,False
0.0,Romania,Greece,0,0,UEFA Euro qualification,Bucharest,Romania,False
0.0,Scotland,Germany,2,3,UEFA Euro qualification,Glasgow,Scotland,False
0.0,Afghanistan,Japan,0,6,FIFA World Cup qualification,Teheran,Iran,True
0.0,Bangladesh,Jordan,0,4,FIFA World Cup qualification,Dhaka,Bangladesh,False
0.0,Belarus,Luxembourg,2,0,UEFA Euro qualification,Barysaw,Belarus,False
0.0,Cambodia,Syria,0,6,FIFA World Cup qualification,Phnom Penh,Cambodia,False
0.0,China PR,Maldives,3,0,FIFA World Cup qualification,Shenyang,China PR,False
0.0,Ecuador,Honduras,2,0,Friendly,Quito,Ecuador,False
0.0,El Salvador,Curaçao,1,0,FIFA World Cup qualification,San Salvador,El Salvador,False
0.0,England,Switzerland,2,0,UEFA Euro qualification,London,England,False
0.0,Guam,Oman,0,0,FIFA World Cup qualification,Dededo,Guam,False
0.0,Hong Kong,Qatar,2,3,FIFA World Cup qualification,Kowloon,Hong Kong,False
0.0,India,Iran,0,3,FIFA World Cup qualification,Bangalore,India,False
0.0,Laos,Kuwait,0,2,FIFA World Cup qualification,Vientiane,Laos,False
0.0,Lebanon,South Korea,0,3,FIFA World Cup qualification,Sidon,Lebanon,False
0.0,Liechtenstein,Russia,0,7,UEFA Euro qualification,Vaduz,Liechtenstein,False
0.0,Lithuania,San Marino,2,1,UEFA Euro qualification,Vilnius,Lithuania,False
0.0,North Macedonia,Spain,0,1,UEFA Euro qualification,Skopje,North Macedonia,False
0.0,Malaysia,Saudi Arabia,0,3,FIFA World Cup qualification,Shah Alam,Malaysia,False
0.0,Mexico,Argentina,2,2,Friendly,Arlington,United States,True
0.0,Moldova,Montenegro,0,2,UEFA Euro qualification,Chișinău,Moldova,False
0.0,Nigeria,Niger,2,0,Friendly,Port Harcourt,Nigeria,False
0.0,Palestine,United Arab Emirates,0,0,FIFA World Cup qualification,al-Ramm,Palestine,False
0.0,Philippines,Uzbekistan,1,5,FIFA World Cup qualification,Bocaue,Philippines,False
0.0,Slovakia,Ukraine,0,0,UEFA Euro qualification,Žilina,Slovakia,False
0.0,Slovenia,Estonia,1,0,UEFA Euro qualification,Maribor,Slovenia,False
0.0,South Africa,Senegal,1,0,Friendly,Johannesburg,South Africa,False
0.0,Sweden,Austria,1,4,UEFA Euro qualification,Solna,Sweden,False
0.0,Tajikistan,Australia,0,3,FIFA World Cup qualification,Dushanbe,Tajikistan,False
0.0,Thailand,Iraq,2,2,FIFA World Cup qualification,Bangkok,Thailand,False
0.0,Venezuela,Panama,1,1,Friendly,Puerto Ordaz,Venezuela,False
0.0,Yemen,Bahrain,0,4,FIFA World Cup qualification,Doha,Qatar,True
0.0,Zambia,Gabon,1,1,Friendly,Lusaka,Zambia,False
0.0,Rwanda,Gabon,0,1,Friendly,Kigali,Rwanda,False
0.0,Botswana,Ethiopia,2,3,Friendly,Gaborone,Botswana,False
0.0,Oman,Syria,2,1,Friendly,Muscat,Oman,False
0.0,Jordan,Iraq,3,0,Friendly,Amman,Jordan,False
0.0,Comoros,Lesotho,0,0,FIFA World Cup qualification,Moroni,Comoros,False
0.0,Mauritius,Kenya,2,5,FIFA World Cup qualification,Mapou,Mauritius,False
0.0,Seychelles,Burundi,0,1,FIFA World Cup qualification,Roche Caiman,Seychelles,False
0.0,South Sudan,Mauritania,1,1,FIFA World Cup qualification,Juba,South Sudan,False
0.0,Tanzania,Malawi,2,0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
0.0,Albania,Serbia,0,2,UEFA Euro qualification,Elbasan,Albania,False
0.0,Argentina,Ecuador,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,False
0.0,Bahrain,Uzbekistan,0,4,FIFA World Cup qualification,Riffa,Bahrain,False
0.0,Bhutan,Maldives,3,4,FIFA World Cup qualification,Thimphu,Bhutan,False
0.0,Bolivia,Uruguay,0,0,FIFA World Cup qualification,La Paz,Bolivia,False
0.0,Burma,Lebanon,0,2,FIFA World Cup qualification,Bangkok,Thailand,True
0.0,Chile,Brazil,2,0,FIFA World Cup qualification,Santiago,Chile,False
0.0,Colombia,Peru,2,0,FIFA World Cup qualification,Barranquilla,Colombia,False
0.0,East Timor,Palestine,0,3,FIFA World Cup qualification,Dili,East Timor,False
0.0,France,Armenia,4,0,Friendly,Nice,France,False
0.0,Georgia,Gibraltar,4,0,UEFA Euro qualification,Tbilisi,Georgia,False
0.0,Hungary,Faroe Islands,2,1,UEFA Euro qualification,Budapest,Hungary,False
0.0,Republic of Ireland,Germany,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Jordan,Australia,2,0,FIFA World Cup qualification,Amman,Jordan,False
0.0,North Korea,Philippines,0,0,FIFA World Cup qualification,P'yŏngyang,North Korea,False
0.0,Kuwait,South Korea,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,False
0.0,Kyrgyzstan,Tajikistan,2,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
0.0,Laos,Malaysia,1,3,Friendly,Pathum Thani,Thailand,True
0.0,Liberia,Guinea-Bissau,1,1,FIFA World Cup qualification,Monrovia,Liberia,False
0.0,Nigeria,DR Congo,0,2,Friendly,Visé,Belgium,True
0.0,Northern Ireland,Greece,3,1,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Oman,Iran,1,1,FIFA World Cup qualification,Muscat,Oman,False
0.0,Portugal,Denmark,1,0,UEFA Euro qualification,Braga,Portugal,False
0.0,Qatar,China PR,1,0,FIFA World Cup qualification,Doha,Qatar,False
0.0,Romania,Finland,1,1,UEFA Euro qualification,Bucharest,Romania,False
0.0,São Tomé and Príncipe,Ethiopia,1,0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False
0.0,Saudi Arabia,United Arab Emirates,2,1,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
0.0,Scotland,Poland,2,2,UEFA Euro qualification,Glasgow,Scotland,False
0.0,Singapore,Afghanistan,1,0,FIFA World Cup qualification,Kallang,Singapore,False
0.0,Syria,Japan,0,3,FIFA World Cup qualification,Seeb,Oman,True
0.0,Turkmenistan,India,2,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
0.0,Venezuela,Paraguay,0,1,FIFA World Cup qualification,Ciudad Guayana,Venezuela,False
0.0,Vietnam,Iraq,1,1,FIFA World Cup qualification,Hanoi,Vietnam,False
0.0,Algeria,Guinea,1,2,Friendly,Algiers,Algeria,False
0.0,Burkina Faso,Mali,1,4,Friendly,Troyes,France,True
0.0,Djibouti,Eswatini,0,6,FIFA World Cup qualification,Djibouti,Djibouti,False
0.0,England,Estonia,2,0,UEFA Euro qualification,London,England,False
0.0,Gambia,Namibia,1,1,FIFA World Cup qualification,Bakau,Gambia,False
0.0,Liechtenstein,Sweden,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,False
0.0,North Macedonia,Ukraine,0,2,UEFA Euro qualification,Skopje,North Macedonia,False
0.0,Moldova,Russia,1,2,UEFA Euro qualification,Chișinău,Moldova,False
0.0,Montenegro,Austria,2,3,UEFA Euro qualification,Podgorica,Montenegro,False
0.0,Morocco,Ivory Coast,0,1,Friendly,Agadir,Morocco,False
0.0,Slovakia,Belarus,0,1,UEFA Euro qualification,Žilina,Slovakia,False
0.0,Slovenia,Lithuania,1,1,UEFA Euro qualification,Ljubljana,Slovenia,False
0.0,Somalia,Niger,0,2,FIFA World Cup qualification,Addis Abeba,Ethiopia,True
